"SensorName","Date","Time","User","SensorID","delta_t","Unit","Value","Unit.1","Mode","Phase","Unit.2","Amplitude","Unit.3","Temp","Unit.4","patm","Unit.5","Salinity","Unit.6","Error","Cal0","Unit.7","T0","Unit.8","O2.2nd","Unit.9","Cal2nd","Unit.10","T2nd","Unit.11","CalPressure","Unit.12","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal.Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration.Date","Sensor.lot","PreSens.calibrated.Sensor","Battery.Voltage","Unit.13","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength..mm.","Size","dateTime","TrialID","KrillID","percentDOassumpt","assumedSatDOmg","percentDO","obseveredSatDOmg","actualDOmg","CorTemp","SalinityConstant"
"KRLr3_40","29-Oct-19",2019-10-29 15:00:17,"default              ",151487626,53.92,"min",7.376,"mg/l","humid",29.602,"deg",16862,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39044,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:00:17,"Trial03","Trial03_KRLr3_40",0.810580212560732,9.09965464947414,0.810580212560732,9.09965464947414,7.376,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:15:29,"default              ",151487626,69.12,"min",7.048,"mg/l","humid",30.109,"deg",29717,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39053,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.18,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:15:29,"Trial03","Trial03_KRLr3_40",0.774534888574842,9.09965464947414,0.774534888574842,9.09965464947414,7.048,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 14:30:17,"default              ",151487626,23.92,"min",7.787,"mg/l","humid",29.004,"deg",12062,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39054,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.184,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 14:30:17,"Trial03","Trial03_KRLr3_40",0.855746761823538,9.09965464947414,0.855746761823538,9.09965464947414,7.787,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:30:17,"default              ",151487626,83.92,"min",7.093,"mg/l","humid",30.038,"deg",19414,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39026,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.184,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:30:17,"Trial03","Trial03_KRLr3_40",0.779480131194857,9.09965464947414,0.779480131194857,9.09965464947414,7.093,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 16:00:17,"default              ",151487626,113.92,"min",6.909,"mg/l","humid",30.332,"deg",16207,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39032,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 16:00:17,"Trial03","Trial03_KRLr3_40",0.759259583593017,9.09965464947414,0.759259583593017,9.09965464947414,6.909,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:15:28,"default              ",151487626,69.1,"min",7.176,"mg/l","humid",29.908,"deg",15357,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39064,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:15:28,"Trial03","Trial03_KRLr3_40",0.788601356471775,9.09965464947414,0.788601356471775,9.09965464947414,7.176,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:30:15,"default              ",151487626,83.88,"min",7.234,"mg/l","humid",29.818,"deg",10723,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39062,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:30:15,"Trial03","Trial03_KRLr3_40",0.794975224737572,9.09965464947414,0.794975224737572,9.09965464947414,7.234,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:30:16,"default              ",151487626,83.9,"min",7.115,"mg/l","humid",30.003,"deg",16097,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39034,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.184,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:30:16,"Trial03","Trial03_KRLr3_40",0.781897805364643,9.09965464947414,0.781897805364643,9.09965464947414,7.115,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:30:19,"default              ",151487626,83.95,"min",7.059,"mg/l","humid",30.092,"deg",26644,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39024,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:30:19,"Trial03","Trial03_KRLr3_40",0.775743725659735,9.09965464947414,0.775743725659735,9.09965464947414,7.059,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 16:15:14,"default              ",151487626,128.87,"min",6.647,"mg/l","humid",30.767,"deg",18603,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39021,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 16:15:14,"Trial03","Trial03_KRLr3_40",0.730467282116484,9.09965464947414,0.730467282116484,9.09965464947414,6.647,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:15:30,"default              ",151487626,69.13,"min",7.156,"mg/l","humid",29.939,"deg",28441,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39060,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:15:30,"Trial03","Trial03_KRLr3_40",0.786403470862879,9.09965464947414,0.786403470862879,9.09965464947414,7.156,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 16:00:15,"default              ",151487626,113.88,"min",6.943,"mg/l","humid",30.277,"deg",12917,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39054,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 16:00:15,"Trial03","Trial03_KRLr3_40",0.76299598912814,9.09965464947414,0.76299598912814,9.09965464947414,6.943,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:45:16,"default              ",151487626,98.9,"min",6.844,"mg/l","humid",30.439,"deg",27502,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39060,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:45:16,"Trial03","Trial03_KRLr3_40",0.752116455364106,9.09965464947414,0.752116455364106,9.09965464947414,6.844,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 16:15:16,"default              ",151487626,128.9,"min",6.607,"mg/l","humid",30.836,"deg",25063,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38985,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 16:15:16,"Trial03","Trial03_KRLr3_40",0.726071510898692,9.09965464947414,0.726071510898692,9.09965464947414,6.607,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 16:15:17,"default              ",151487626,128.92,"min",6.594,"mg/l","humid",30.859,"deg",30634,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38991,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 16:15:17,"Trial03","Trial03_KRLr3_40",0.72464288525291,9.09965464947414,0.72464288525291,9.09965464947414,6.594,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 14:06:32,"default              ",151487626,0.17,"min",8.206,"mg/l","humid",28.432,"deg",6049,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39020,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.186,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 14:06:32,"Trial03","Trial03_KRLr3_40",0.901792465329903,9.09965464947414,0.901792465329903,9.09965464947414,8.206,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 16:15:15,"default              ",151487626,128.88,"min",6.646,"mg/l","humid",30.769,"deg",16732,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38973,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 16:15:15,"Trial03","Trial03_KRLr3_40",0.730357387836039,9.09965464947414,0.730357387836039,9.09965464947414,6.646,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:00:15,"default              ",151487626,53.88,"min",7.358,"mg/l","humid",29.63,"deg",20477,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39074,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.181,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:00:15,"Trial03","Trial03_KRLr3_40",0.808602115512725,9.09965464947414,0.808602115512725,9.09965464947414,7.358,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:15:27,"default              ",151487626,69.08,"min",7.132,"mg/l","humid",29.976,"deg",12430,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39144,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:15:27,"Trial03","Trial03_KRLr3_40",0.783766008132204,9.09965464947414,0.783766008132204,9.09965464947414,7.132,11,30.3
"KRLr3_40","29-Oct-19",2019-10-29 15:00:16,"default              ",151487626,53.9,"min",7.372,"mg/l","humid",29.608,"deg",17426,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39043,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.184,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16","0.0363",2019-10-29 15:00:16,"Trial03","Trial03_KRLr3_40",0.810140635438952,9.09965464947414,0.810140635438952,9.09965464947414,7.372,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 14:45:29,"default              ",116350437,39.12,"min",7.822,"mg/l","humid",28.955,"deg",17036,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39039,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 14:45:29,"Trial03","Trial03_KRLr3_41",0.859593061639106,9.09965464947414,0.859593061639106,9.09965464947414,7.822,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 14:45:28,"default              ",116350437,39.1,"min",8.054,"mg/l","humid",28.636,"deg",7232,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39059,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.18,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 14:45:28,"Trial03","Trial03_KRLr3_41",0.885088534702296,9.09965464947414,0.885088534702296,9.09965464947414,8.054,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 16:00:28,"default              ",116350437,114.1,"min",7.526,"mg/l","humid",29.38,"deg",11401,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39021,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 16:00:28,"Trial03","Trial03_KRLr3_41",0.827064354627449,9.09965464947414,0.827064354627449,9.09965464947414,7.526,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 15:45:30,"default              ",116350437,99.13,"min",7.596,"mg/l","humid",29.277,"deg",8564,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39018,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 15:45:30,"Trial03","Trial03_KRLr3_41",0.834756954258584,9.09965464947414,0.834756954258584,9.09965464947414,7.596,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 16:00:29,"default              ",116350437,114.12,"min",7.483,"mg/l","humid",29.443,"deg",14256,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39022,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.181,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 16:00:29,"Trial03","Trial03_KRLr3_41",0.822338900568323,9.09965464947414,0.822338900568323,9.09965464947414,7.483,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 16:00:27,"default              ",116350437,114.08,"min",7.507,"mg/l","humid",29.407,"deg",11695,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39021,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 16:00:27,"Trial03","Trial03_KRLr3_41",0.824976363298998,9.09965464947414,0.824976363298998,9.09965464947414,7.507,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 14:30:30,"default              ",116350437,24.13,"min",7.937,"mg/l","humid",28.796,"deg",15589,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39026,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 14:30:30,"Trial03","Trial03_KRLr3_41",0.872230903890256,9.09965464947414,0.872230903890256,9.09965464947414,7.937,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 15:30:28,"default              ",116350437,84.1,"min",7.492,"mg/l","humid",29.429,"deg",15572,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39026,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.181,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 15:30:28,"Trial03","Trial03_KRLr3_41",0.823327949092327,9.09965464947414,0.823327949092327,9.09965464947414,7.492,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 15:30:29,"default              ",116350437,84.12,"min",7.449,"mg/l","humid",29.493,"deg",20267,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39020,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.184,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 15:30:29,"Trial03","Trial03_KRLr3_41",0.818602495033201,9.09965464947414,0.818602495033201,9.09965464947414,7.449,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 15:30:30,"default              ",116350437,84.13,"min",7.481,"mg/l","humid",29.446,"deg",17212,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39018,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 15:30:30,"Trial03","Trial03_KRLr3_41",0.822119112007434,9.09965464947414,0.822119112007434,9.09965464947414,7.481,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 14:06:43,"default              ",116350437,0.35,"min",7.969,"mg/l","humid",28.751,"deg",21480,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38978,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.185,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 14:06:43,"Trial03","Trial03_KRLr3_41",0.875747520864489,9.09965464947414,0.875747520864489,9.09965464947414,7.969,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 14:30:29,"default              ",116350437,24.12,"min",7.897,"mg/l","humid",28.85,"deg",18418,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39062,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 14:30:29,"Trial03","Trial03_KRLr3_41",0.867835132672464,9.09965464947414,0.867835132672464,9.09965464947414,7.897,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 15:45:28,"default              ",116350437,99.1,"min",7.459,"mg/l","humid",29.479,"deg",15832,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39057,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 15:45:28,"Trial03","Trial03_KRLr3_41",0.819701437837649,9.09965464947414,0.819701437837649,9.09965464947414,7.459,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 15:45:29,"default              ",116350437,99.12,"min",7.583,"mg/l","humid",29.297,"deg",8833,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39004,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 15:45:29,"Trial03","Trial03_KRLr3_41",0.833328328612802,9.09965464947414,0.833328328612802,9.09965464947414,7.583,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 16:00:26,"default              ",116350437,114.07,"min",7.574,"mg/l","humid",29.309,"deg",9442,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39007,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.184,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 16:00:26,"Trial03","Trial03_KRLr3_41",0.832339280088799,9.09965464947414,0.832339280088799,9.09965464947414,7.574,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 14:45:30,"default              ",116350437,39.13,"min",7.836,"mg/l","humid",28.936,"deg",14399,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39031,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.183,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 14:45:30,"Trial03","Trial03_KRLr3_41",0.861131581565333,9.09965464947414,0.861131581565333,9.09965464947414,7.836,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 15:30:27,"default              ",116350437,84.08,"min",7.511,"mg/l","humid",29.402,"deg",14166,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39024,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.184,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 15:30:27,"Trial03","Trial03_KRLr3_41",0.825415940420777,9.09965464947414,0.825415940420777,9.09965464947414,7.511,11,30.3
"KRLr3_41","29-Oct-19",2019-10-29 15:15:39,"default              ",116350437,69.28,"min",7.45,"mg/l","humid",29.492,"deg",10923,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39019,"SAAA0005000123","     p1.4.0.6 ","PSt3","191029-0",191029,194400,1,6.182,"V",3,"2019.10.29_RESPR_T1","7","CUR","B1",3,"Euphausia pacifica","2.91","0.0252",2019-10-29 15:15:39,"Trial03","Trial03_KRLr3_41",0.818712389313646,9.09965464947414,0.818712389313646,9.09965464947414,7.45,11,30.3
